"foldChange","dispersion","u","fdr","power","m","m1","X1","X2"
8,2,5,0.05,0.9,10000,100,25,8.297
8,2,5,0.05,0.9,10000,500,20,7.51499999999998
8,2,5,0.05,0.9,10000,1500,17,3.58000000000002
8,2,5,0.05,0.9,10000,3000,14,3.41199999999998
8,2,5,0.05,0.9,30000,100,28,8.79600000000001
8,2,5,0.05,0.9,30000,500,23,7.553
8,2,5,0.05,0.9,30000,1500,20,7.30000000000001
8,2,5,0.05,0.9,30000,3000,18,7.13599999999999
8,2,5,0.1,0.8,10000,100,19,7.22499999999999
8,2,5,0.1,0.8,10000,500,15,3.451
8,2,5,0.1,0.8,10000,1500,12,3.149
8,2,5,0.1,0.8,10000,3000,10,3.102
8,2,5,0.1,0.8,30000,100,22,7.80299999999999
8,2,5,0.1,0.8,30000,500,18,7.155
8,2,5,0.1,0.8,30000,1500,15,3.41500000000001
8,2,5,0.1,0.8,30000,3000,13,3.125
8,2,5,0.1,0.9,10000,100,23,7.73599999999998
8,2,5,0.1,0.9,10000,500,18,7.13200000000002
8,2,5,0.1,0.9,10000,1500,15,4.529
8,2,5,0.1,0.9,10000,3000,12,3.311
8,2,5,0.1,0.9,30000,100,26,9.307
8,2,5,0.1,0.9,30000,500,21,7.562
8,2,5,0.1,0.9,30000,1500,18,7.457
8,2,5,0.1,0.9,30000,3000,16,3.76
8,2,10,0.01,0.8,10000,100,25,29.017
8,2,10,0.01,0.8,10000,500,21,26.553
8,2,10,0.01,0.8,10000,1500,18,26.084
8,2,10,0.01,0.8,10000,3000,16,12.663
8,2,10,0.01,0.8,30000,100,27,31.792
8,2,10,0.01,0.8,30000,500,23,27.944
8,2,10,0.01,0.8,30000,1500,21,26.623
8,2,10,0.01,0.8,30000,3000,19,26.242
8,2,10,0.01,0.9,10000,100,29,31.921
8,2,10,0.01,0.9,10000,500,24,27.796
8,2,10,0.01,0.9,10000,1500,21,26.128
8,2,10,0.01,0.9,10000,3000,19,25.761
8,2,10,0.01,0.9,30000,100,31,33.944
8,2,10,0.01,0.9,30000,500,27,30.98
8,2,10,0.01,0.9,30000,1500,24,27.998
8,2,10,0.01,0.9,30000,3000,22,27.675
8,2,10,0.05,0.8,10000,100,21,26.488
8,2,10,0.05,0.8,10000,500,17,12.513
8,2,10,0.05,0.8,10000,1500,14,12.107
8,2,10,0.05,0.8,10000,3000,11,10.621
8,2,10,0.05,0.8,30000,100,23,27.951
8,2,10,0.05,0.8,30000,500,19,25.791
8,2,10,0.05,0.8,30000,1500,17,12.5990000000001
8,2,10,0.05,0.8,30000,3000,15,12.116
8,2,10,0.05,0.9,10000,100,24,28.214
8,2,10,0.05,0.9,10000,500,20,26.148
8,2,10,0.05,0.9,10000,1500,16,12.414
8,2,10,0.05,0.9,10000,3000,14,12.02
8,2,10,0.05,0.9,30000,100,27,31.4439999999999
8,2,10,0.05,0.9,30000,500,23,27.4690000000001
8,2,10,0.05,0.9,30000,1500,20,26.201
8,2,10,0.05,0.9,30000,3000,18,25.92
8,2,10,0.1,0.8,10000,100,19,25.91
8,2,10,0.1,0.8,10000,500,15,12.072
8,2,10,0.1,0.8,10000,1500,12,11.0740000000001
8,2,10,0.1,0.8,10000,3000,10,10.605
8,2,10,0.1,0.8,30000,100,22,27.816
8,2,10,0.1,0.8,30000,500,18,25.7619999999999
8,2,10,0.1,0.8,30000,1500,15,12.1600000000001
8,2,10,0.1,0.8,30000,3000,13,12.298
8,2,10,0.1,0.9,10000,100,22,28.307
8,2,10,0.1,0.9,10000,500,18,26.189
8,2,10,0.1,0.9,10000,1500,14,12.262
8,2,10,0.1,0.9,10000,3000,12,11.758
8,2,10,0.1,0.9,30000,100,25,28.683
8,2,10,0.1,0.9,30000,500,21,26.707
8,2,10,0.1,0.9,30000,1500,18,26.187
8,2,10,0.1,0.9,30000,3000,16,12.976
8,2,20,0.01,0.8,10000,100,24,107.809
8,2,20,0.01,0.8,10000,500,20,99.771
8,2,20,0.01,0.8,10000,1500,18,97.404
8,2,20,0.01,0.8,10000,3000,15,44.509
8,2,20,0.01,0.8,30000,100,27,118.708
8,2,20,0.01,0.8,30000,500,23,103.83
8,2,20,0.01,0.8,30000,1500,20,98.702
8,2,20,0.01,0.8,30000,3000,19,97.451
8,2,20,0.01,0.9,10000,100,28,119.87
8,2,20,0.01,0.9,10000,500,24,105.42
8,2,20,0.01,0.9,10000,1500,21,97.8179999999998
8,2,20,0.01,0.9,10000,3000,18,94.6900000000002
8,2,20,0.01,0.9,30000,100,31,122.945
8,2,20,0.01,0.9,30000,500,27,112.844
8,2,20,0.01,0.9,30000,1500,24,100.476
8,2,20,0.01,0.9,30000,3000,22,99.29
8,2,20,0.05,0.8,10000,100,20,95.173
8,2,20,0.05,0.8,10000,500,16,44.0350000000002
8,2,20,0.05,0.8,10000,1500,14,42.7319999999999
8,2,20,0.05,0.8,10000,3000,11,36.9369999999999
8,2,20,0.05,0.8,30000,100,23,99.7640000000002
8,2,20,0.05,0.8,30000,500,19,92.7609999999998
8,2,20,0.05,0.8,30000,1500,16,44.2150000000003
8,2,20,0.05,0.8,30000,3000,15,42.4249999999997
8,2,20,0.05,0.9,10000,100,24,101.031
8,2,20,0.05,0.9,10000,500,20,94.2710000000001
8,2,20,0.05,0.9,10000,1500,16,43.8600000000002
8,2,20,0.05,0.9,10000,3000,14,42.5470000000001
8,2,20,0.05,0.9,30000,100,27,112.723
8,2,20,0.05,0.9,30000,500,23,98.9380000000002
8,2,20,0.05,0.9,30000,1500,20,95.1410000000002
8,2,20,0.05,0.9,30000,3000,18,92.9289999999999
8,2,20,0.1,0.8,10000,100,19,92.81
8,2,20,0.1,0.8,10000,500,15,42.6049999999999
8,2,20,0.1,0.8,10000,1500,12,38.649
8,2,20,0.1,0.8,10000,3000,9,35.2840000000001
8,2,20,0.1,0.8,30000,100,21,102.737
8,2,20,0.1,0.8,30000,500,17,46.711
8,2,20,0.1,0.8,30000,1500,15,45.293
8,2,20,0.1,0.8,30000,3000,13,41.02
8,2,20,0.1,0.9,10000,100,22,106.238
8,2,20,0.1,0.9,10000,500,18,98.396
8,2,20,0.1,0.9,10000,1500,14,45.089
8,2,20,0.1,0.9,10000,3000,12,41.965
8,2,20,0.1,0.9,30000,100,25,107.07
8,2,20,0.1,0.9,30000,500,21,99.871
8,2,20,0.1,0.9,30000,1500,18,98.211
8,2,20,0.1,0.9,30000,3000,16,46.379
8,2,40,0.01,0.8,10000,100,24,407.974
8,2,40,0.01,0.8,10000,500,20,370.852
8,2,40,0.01,0.8,10000,1500,17,170.591
8,2,40,0.01,0.8,10000,3000,15,164.329
8,2,40,0.01,0.8,30000,100,27,440.008
8,2,40,0.01,0.8,30000,500,23,385.759
8,2,40,0.01,0.8,30000,1500,20,370.433
8,2,40,0.01,0.8,30000,3000,19,365.592
8,2,40,0.01,0.9,10000,100,28,452.875
8,2,40,0.01,0.9,10000,500,24,392.73
8,2,40,0.01,0.9,10000,1500,21,370.509999999999
8,2,40,0.01,0.9,10000,3000,18,365.452000000001
8,2,40,0.01,0.9,30000,100,31,480.129
8,2,40,0.01,0.9,30000,500,27,443.618
8,2,40,0.01,0.9,30000,1500,24,396.709
8,2,40,0.01,0.9,30000,3000,22,389.897
8,2,40,0.05,0.8,10000,100,20,370.439
8,2,40,0.05,0.8,10000,500,16,170.887
8,2,40,0.05,0.8,10000,1500,13,148.510000000001
8,2,40,0.05,0.8,10000,3000,11,142.501
8,2,40,0.05,0.8,30000,100,23,390
8,2,40,0.05,0.8,30000,500,19,364.667
8,2,40,0.05,0.8,30000,1500,16,170.826
8,2,40,0.05,0.8,30000,3000,15,164.742
8,2,40,0.05,0.9,10000,100,24,395.771
8,2,40,0.05,0.9,10000,500,19,363.325999999999
8,2,40,0.05,0.9,10000,1500,16,171.039
8,2,40,0.05,0.9,10000,3000,14,171.880000000001
8,2,40,0.05,0.9,30000,100,27,444.809
8,2,40,0.05,0.9,30000,500,22,389.916999999999
8,2,40,0.05,0.9,30000,1500,19,364.718000000001
8,2,40,0.05,0.9,30000,3000,17,171.445
8,2,40,0.1,0.8,10000,100,19,365.103
8,2,40,0.1,0.8,10000,500,15,179.901
8,2,40,0.1,0.8,10000,1500,12,161.936
8,2,40,0.1,0.8,10000,3000,9,126.617
8,2,40,0.1,0.8,30000,100,21,398.214
8,2,40,0.1,0.8,30000,500,17,179.12
8,2,40,0.1,0.8,30000,1500,15,171.725
8,2,40,0.1,0.8,30000,3000,13,157.524
8,2,40,0.1,0.9,10000,100,22,398.936
8,2,40,0.1,0.9,10000,500,17,175.693
8,2,40,0.1,0.9,10000,1500,14,169.496
8,2,40,0.1,0.9,10000,3000,12,155.847
8,2,40,0.1,0.9,30000,100,25,405.617
8,2,40,0.1,0.9,30000,500,20,378.134
8,2,40,0.1,0.9,30000,1500,17,175.444
8,2,40,0.1,0.9,30000,3000,15,168.711
8,5,1,0.01,0.8,10000,100,65,2.86799999999994
8,5,1,0.01,0.8,10000,500,54,2.55500000000029
8,5,1,0.01,0.8,10000,1500,46,1.94000000000005
8,5,1,0.01,0.8,10000,3000,40,1.86599999999999
8,5,1,0.01,0.8,30000,100,72,3.73099999999977
8,5,1,0.01,0.8,30000,500,61,2.6880000000001
8,5,1,0.01,0.8,30000,1500,54,2.55799999999999
8,5,1,0.01,0.8,30000,3000,49,1.96900000000005
8,5,1,0.01,0.9,10000,100,75,3.64800000000014
8,5,1,0.01,0.9,10000,500,63,2.81600000000005
8,5,1,0.01,0.9,10000,1500,55,2.53399999999965
8,5,1,0.01,0.9,10000,3000,48,1.94599999999991
8,5,1,0.01,0.9,30000,100,82,4.45000000000032
8,5,1,0.01,0.9,30000,500,71,3.54500000000007
8,5,1,0.01,0.9,30000,1500,63,2.82199999999966
8,5,1,0.01,0.9,30000,3000,58,2.72000000000025
8,5,1,0.05,0.8,10000,100,54,2.55999999999995
8,5,1,0.05,0.8,10000,500,43,1.98200000000043
8,5,1,0.05,0.8,10000,1500,35,1.79599999999982
8,5,1,0.05,0.8,10000,3000,30,1.17599999999993
8,5,1,0.05,0.8,30000,100,61,2.70400000000018
8,5,1,0.05,0.8,30000,500,51,2.51999999999998
8,5,1,0.05,0.8,30000,1500,43,1.99399999999969
8,5,1,0.05,0.8,30000,3000,38,1.95299999999997
8,5,1,0.05,0.9,10000,100,63,2.82700000000023
8,5,1,0.05,0.9,10000,500,52,2.58899999999994
8,5,1,0.05,0.9,10000,1500,43,1.97400000000016
8,5,1,0.05,0.9,10000,3000,36,1.8159999999998
8,5,1,0.05,0.9,30000,100,71,3.57200000000012
8,5,1,0.05,0.9,30000,500,60,2.875
8,5,1,0.05,0.9,30000,1500,52,3.276
8,5,1,0.05,0.9,30000,3000,46,2.151
8,5,1,0.1,0.8,10000,100,49,2.154
8,5,1,0.1,0.8,10000,500,38,2.092
8,5,1,0.1,0.8,10000,1500,31,1.262
8,5,1,0.1,0.8,10000,3000,25,1.162
8,5,1,0.1,0.8,30000,100,56,2.859
8,5,1,0.1,0.8,30000,500,46,2.128
8,5,1,0.1,0.8,30000,1500,38,2.108
8,5,1,0.1,0.8,30000,3000,34,1.951
8,5,1,0.1,0.9,10000,100,58,3.043
8,5,1,0.1,0.9,10000,500,46,2.091
8,5,1,0.1,0.9,10000,1500,37,1.936
8,5,1,0.1,0.9,10000,3000,31,1.26
8,5,1,0.1,0.9,30000,100,66,3.985
8,5,1,0.1,0.9,30000,500,54,2.797
8,5,1,0.1,0.9,30000,1500,46,2.11799999999999
8,5,1,0.1,0.9,30000,3000,41,2.04
8,5,5,0.01,0.8,10000,100,61,56.785
8,5,5,0.01,0.8,10000,500,51,51.662
8,5,5,0.01,0.8,10000,1500,43,41.145
8,5,5,0.01,0.8,10000,3000,38,40.351
8,5,5,0.01,0.8,30000,100,67,77.277
8,5,5,0.01,0.8,30000,500,58,58.148
8,5,5,0.01,0.8,30000,1500,51,52.115
8,5,5,0.01,0.8,30000,3000,46,40.16
8,5,5,0.01,0.9,10000,100,70,76.506
8,5,5,0.01,0.9,10000,500,59,58.0079999999999
8,5,5,0.01,0.9,10000,1500,51,52.0220000000001
8,5,5,0.01,0.9,10000,3000,45,41.596
8,5,5,0.01,0.9,30000,100,77,76.0179999999999
8,5,5,0.01,0.9,30000,500,67,76.94
8,5,5,0.01,0.9,30000,1500,59,58.173
8,5,5,0.01,0.9,30000,3000,54,53.34
8,5,5,0.05,0.8,10000,100,51,51.811
8,5,5,0.05,0.8,10000,500,41,38.2709999999999
8,5,5,0.05,0.8,10000,1500,33,25.576
8,5,5,0.05,0.8,10000,3000,28,24.25
8,5,5,0.05,0.8,30000,100,57,53.6600000000001
8,5,5,0.05,0.8,30000,500,48,39.3439999999999
8,5,5,0.05,0.8,30000,1500,41,38.1410000000001
8,5,5,0.05,0.8,30000,3000,36,36.7579999999999
8,5,5,0.05,0.9,10000,100,59,56.888
8,5,5,0.05,0.9,10000,500,48,39.0449999999999
8,5,5,0.05,0.9,10000,1500,40,37.5630000000001
8,5,5,0.05,0.9,10000,3000,34,38.69
8,5,5,0.05,0.9,30000,100,67,77.058
8,5,5,0.05,0.9,30000,500,56,53.46
8,5,5,0.05,0.9,30000,1500,48,40.695
8,5,5,0.05,0.9,30000,3000,43,41.214
8,5,5,0.1,0.8,10000,100,46,40.268
8,5,5,0.1,0.8,10000,500,36,37.61
8,5,5,0.1,0.8,10000,1500,29,23.974
8,5,5,0.1,0.8,10000,3000,23,20.997
8,5,5,0.1,0.8,30000,100,53,54.159
8,5,5,0.1,0.8,30000,500,43,40.994
8,5,5,0.1,0.8,30000,1500,36,37.519
8,5,5,0.1,0.8,30000,3000,31,23.347
8,5,5,0.1,0.9,10000,100,54,53.079
8,5,5,0.1,0.9,10000,500,43,40.9059999999999
8,5,5,0.1,0.9,10000,1500,35,37.113
8,5,5,0.1,0.9,10000,3000,29,23.864
8,5,5,0.1,0.9,30000,100,62,59.497
8,5,5,0.1,0.9,30000,500,51,51.503
8,5,5,0.1,0.9,30000,1500,43,41.004
8,5,5,0.1,0.9,30000,3000,38,40.7369999999999
8,5,10,0.01,0.8,10000,100,60,209.018
8,5,10,0.01,0.8,10000,500,50,194.072
8,5,10,0.01,0.8,10000,1500,43,154.869
8,5,10,0.01,0.8,10000,3000,38,149.388
8,5,10,0.01,0.8,30000,100,67,281.626
8,5,10,0.01,0.8,30000,500,57,196.364
8,5,10,0.01,0.8,30000,1500,50,188.515
8,5,10,0.01,0.8,30000,3000,46,147.073
8,5,10,0.01,0.9,10000,100,70,276.886
8,5,10,0.01,0.9,10000,500,59,211.619
8,5,10,0.01,0.9,10000,1500,51,188.107
8,5,10,0.01,0.9,10000,3000,45,150.76
8,5,10,0.01,0.9,30000,100,77,276.748
8,5,10,0.01,0.9,30000,500,66,282.442
8,5,10,0.01,0.9,30000,1500,59,214.028
8,5,10,0.01,0.9,30000,3000,54,194.535
8,5,10,0.05,0.8,10000,100,50,189.397
8,5,10,0.05,0.8,10000,500,40,141.956
8,5,10,0.05,0.8,10000,1500,33,92.9730000000004
8,5,10,0.05,0.8,10000,3000,28,86.7159999999992
8,5,10,0.05,0.8,30000,100,57,197.319
8,5,10,0.05,0.8,30000,500,47,147.209
8,5,10,0.05,0.8,30000,1500,40,143.387
8,5,10,0.05,0.8,30000,3000,36,137.295
1.5,0.1,1,0.01,0.8,10000,100,260,1.495
1.5,0.1,1,0.01,0.8,10000,500,218,0.885
1.5,0.1,1,0.01,0.8,10000,1500,186,0.667
1.5,0.1,1,0.01,0.8,10000,3000,163,0.607
1.5,0.1,1,0.01,0.8,30000,100,288,1.401
1.5,0.1,1,0.01,0.8,30000,500,247,1.129
1.5,0.1,1,0.01,0.8,30000,1500,218,0.886
1.5,0.1,1,0.01,0.8,30000,3000,198,0.772999999999999
1.5,0.1,1,0.01,0.9,10000,100,306,1.708
1.5,0.1,1,0.01,0.9,10000,500,260,1.243
1.5,0.1,1,0.01,0.9,10000,1500,225,0.874000000000001
1.5,0.1,1,0.01,0.9,10000,3000,199,0.749000000000001
1.5,0.1,1,0.01,0.9,30000,100,337,1.876
1.5,0.1,1,0.01,0.9,30000,500,292,1.535
1.5,0.1,1,0.01,0.9,30000,1500,260,1.246
1.5,0.1,1,0.01,0.9,30000,3000,238,0.974999999999998
1.5,0.1,1,0.05,0.8,10000,100,218,0.858000000000001
1.5,0.1,1,0.05,0.8,10000,500,175,0.588
1.5,0.1,1,0.05,0.8,10000,1500,143,0.399000000000001
1.5,0.1,1,0.05,0.8,10000,3000,119,0.321000000000002
1.5,0.1,1,0.05,0.8,30000,100,246,1.089
1.5,0.1,1,0.05,0.8,30000,500,204,0.758999999999997
1.5,0.1,1,0.05,0.8,30000,1500,175,0.558
1.5,0.1,1,0.05,0.8,30000,3000,155,0.504000000000001
1.5,0.1,1,0.05,0.9,10000,100,260,1.233
1.5,0.1,1,0.05,0.9,10000,500,212,0.844
1.5,0.1,1,0.05,0.9,10000,1500,176,0.579999999999998
1.5,0.1,1,0.05,0.9,10000,3000,150,0.470000000000002
1.5,0.1,1,0.05,0.9,30000,100,291,1.525
1.5,0.1,1,0.05,0.9,30000,500,245,1.097
1.5,0.1,1,0.05,0.9,30000,1500,212,0.853999999999999
1.5,0.1,1,0.05,0.9,30000,3000,190,0.663
1.5,0.1,1,0.1,0.8,10000,100,198,0.739999999999998
1.5,0.1,1,0.1,0.8,10000,500,155,0.487000000000001
1.5,0.1,1,0.1,0.8,10000,1500,123,0.336000000000002
1.5,0.1,1,0.1,0.8,10000,3000,100,0.259999999999998
1.5,0.1,1,0.1,0.8,30000,100,227,0.986000000000002
1.5,0.1,1,0.1,0.8,30000,500,185,0.655000000000001
1.5,0.1,1,0.1,0.8,30000,1500,155,0.472000000000001
1.5,0.1,1,0.1,0.8,30000,3000,135,0.408999999999999
1.5,0.1,1,0.1,0.9,10000,100,238,0.976999999999997
1.5,0.1,1,0.1,0.9,10000,500,190,0.661000000000001
1.5,0.1,1,0.1,0.9,10000,1500,154,0.484999999999999
1.5,0.1,1,0.1,0.9,10000,3000,127,0.332000000000001
1.5,0.1,1,0.1,0.9,30000,100,270,1.26
1.5,0.1,1,0.1,0.9,30000,500,223,1.131
1.5,0.1,1,0.1,0.9,30000,1500,190,0.684
1.5,0.1,1,0.1,0.9,30000,3000,168,0.579
1.5,0.1,5,0.01,0.8,10000,100,75,1.416
1.5,0.1,5,0.01,0.8,10000,500,63,1.01
1.5,0.1,5,0.01,0.8,10000,1500,54,0.901
1.5,0.1,5,0.01,0.8,10000,3000,47,0.627
1.5,0.1,5,0.01,0.8,30000,100,83,1.809
1.5,0.1,5,0.01,0.8,30000,500,71,1.308
1.5,0.1,5,0.01,0.8,30000,1500,63,0.967000000000002
1.5,0.1,5,0.01,0.8,30000,3000,57,0.927999999999999
1.5,0.1,5,0.01,0.9,10000,100,88,1.855
1.5,0.1,5,0.01,0.9,10000,500,75,1.425
1.5,0.1,5,0.01,0.9,10000,1500,65,0.993
1.5,0.1,5,0.01,0.9,10000,3000,57,0.872000000000002
1.5,0.1,5,0.01,0.9,30000,100,97,1.944
1.5,0.1,5,0.01,0.9,30000,500,84,1.807
1.5,0.1,5,0.01,0.9,30000,1500,75,1.341
1.5,0.1,5,0.01,0.9,30000,3000,69,1.289
1.5,0.1,5,0.05,0.8,10000,100,63,0.966000000000001
1.5,0.1,5,0.05,0.8,10000,500,50,0.888999999999999
1.5,0.1,5,0.05,0.8,10000,1500,41,0.547999999999998
1.5,0.1,5,0.05,0.8,10000,3000,34,0.540000000000003
1.5,0.1,5,0.05,0.8,30000,100,71,1.355
1.5,0.1,5,0.05,0.8,30000,500,59,0.947000000000002
1.5,0.1,5,0.05,0.8,30000,1500,50,0.901
1.5,0.1,5,0.05,0.8,30000,3000,45,0.623000000000001
1.5,0.1,5,0.05,0.9,10000,100,75,1.388
1.5,0.1,5,0.05,0.9,10000,500,61,0.964999999999997
1.5,0.1,5,0.05,0.9,10000,1500,51,0.890000000000003
1.5,0.1,5,0.05,0.9,10000,3000,43,0.597000000000001
1.5,0.1,5,0.05,0.9,30000,100,84,1.85299999999999
1.5,0.1,5,0.05,0.9,30000,500,71,1.34100000000001
1.5,0.1,5,0.05,0.9,30000,1500,61,0.950999999999996
1.5,0.1,5,0.05,0.9,30000,3000,55,0.882000000000005
1.5,0.1,5,0.1,0.8,10000,100,57,0.882999999999998
1.5,0.1,5,0.1,0.8,10000,500,45,0.606999999999999
1.5,0.1,5,0.1,0.8,10000,1500,36,0.539999999999999
1.5,0.1,5,0.1,0.8,10000,3000,29,0.325000000000003
1.5,0.1,5,0.1,0.8,30000,100,65,0.976999999999997
1.5,0.1,5,0.1,0.8,30000,500,53,0.872
1.5,0.1,5,0.1,0.8,30000,1500,45,0.601000000000001
1.5,0.1,5,0.1,0.8,30000,3000,39,0.541000000000004
1.5,0.1,5,0.1,0.9,10000,100,69,1.287
1.5,0.1,5,0.1,0.9,10000,500,55,0.897999999999996
1.5,0.1,5,0.1,0.9,10000,1500,44,0.831
1.5,0.1,5,0.1,0.9,10000,3000,37,0.524
1.5,0.1,5,0.1,0.9,30000,100,78,1.338
1.5,0.1,5,0.1,0.9,30000,500,64,0.938
1.5,0.1,5,0.1,0.9,30000,1500,55,0.838
1.5,0.1,5,0.1,0.9,30000,3000,48,0.591
1.5,0.1,10,0.01,0.8,10000,100,52,2.53
1.5,0.1,10,0.01,0.8,10000,500,43,1.658
1.5,0.1,10,0.01,0.8,10000,1500,37,1.462
1.5,0.1,10,0.01,0.8,10000,3000,32,0.913
1.5,0.1,10,0.01,0.8,30000,100,57,2.551
1.5,0.1,10,0.01,0.8,30000,500,49,1.769
1.5,0.1,10,0.01,0.8,30000,1500,43,1.672
1.5,0.1,10,0.01,0.8,30000,3000,39,1.543
1.5,0.1,10,0.01,0.9,10000,100,61,2.655
1.5,0.1,10,0.01,0.9,10000,500,52,2.426
1.5,0.1,10,0.01,0.9,10000,1500,45,1.626
1.5,0.1,10,0.01,0.9,10000,3000,40,1.499
1.5,0.1,10,0.01,0.9,30000,100,67,3.688
1.5,0.1,10,0.01,0.9,30000,500,58,2.586
1.5,0.1,10,0.01,0.9,30000,1500,52,2.402
1.5,0.1,10,0.01,0.9,30000,3000,47,1.70500000000001
1.5,0.1,10,0.05,0.8,10000,100,43,1.665
1.5,0.1,10,0.05,0.8,10000,500,35,1.445
1.5,0.1,10,0.05,0.8,10000,1500,28,0.842000000000001
1.5,0.1,10,0.05,0.8,10000,3000,24,0.731000000000002
1.5,0.1,10,0.05,0.8,30000,100,49,1.681
1.5,0.1,10,0.05,0.8,30000,500,41,1.557
1.5,0.1,10,0.05,0.8,30000,1500,35,1.446
1.5,0.1,10,0.05,0.8,30000,3000,31,0.884
1.5,0.1,10,0.05,0.9,10000,100,52,2.452
1.5,0.1,10,0.05,0.9,10000,500,42,1.635
1.5,0.1,10,0.05,0.9,10000,1500,35,1.437
1.5,0.1,10,0.05,0.9,10000,3000,30,0.894999999999998
1.5,0.1,10,0.05,0.9,30000,100,58,2.684
1.5,0.1,10,0.05,0.9,30000,500,49,1.70400000000001
1.5,0.1,10,0.05,0.9,30000,1500,42,1.638
1.5,0.1,10,0.05,0.9,30000,3000,38,1.494
1.5,0.1,10,0.1,0.8,10000,100,39,1.52000000000001
1.5,0.1,10,0.1,0.8,10000,500,31,0.893999999999991
1.5,0.1,10,0.1,0.8,10000,1500,25,0.739000000000004
1.5,0.1,10,0.1,0.8,10000,3000,20,0.695000000000003
1.5,0.1,10,0.1,0.8,30000,100,45,1.678
1.5,0.1,10,0.1,0.8,30000,500,37,1.46699999999999
1.5,0.1,10,0.1,0.8,30000,1500,31,0.87800000000001
1.5,0.1,10,0.1,0.8,30000,3000,27,1.211
1.5,0.1,10,0.1,0.9,10000,100,47,1.814
1.5,0.1,10,0.1,0.9,10000,500,38,1.636
1.5,0.1,10,0.1,0.9,10000,1500,31,0.94
1.5,0.1,10,0.1,0.9,10000,3000,25,0.786
1.5,0.1,10,0.1,0.9,30000,100,54,2.621
1.5,0.1,10,0.1,0.9,30000,500,44,1.759
1.5,0.1,10,0.1,0.9,30000,1500,38,1.611
1.5,0.1,10,0.1,0.9,30000,3000,33,0.953
1.5,0.1,20,0.01,0.8,10000,100,40,5.264
1.5,0.1,20,0.01,0.8,10000,500,34,4.826
1.5,0.1,20,0.01,0.8,10000,1500,29,2.947
1.5,0.1,20,0.01,0.8,10000,3000,25,2.646
1.5,0.1,20,0.01,0.8,30000,100,45,5.735
1.5,0.1,20,0.01,0.8,30000,500,38,5.015
1.5,0.1,20,0.01,0.8,30000,1500,34,4.865
1.5,0.1,20,0.01,0.8,30000,3000,31,3.008
1.5,0.1,20,0.01,0.9,10000,100,47,5.765
1.5,0.1,20,0.01,0.9,10000,500,40,5.002
1.5,0.1,20,0.01,0.9,10000,1500,35,4.755
1.5,0.1,20,0.01,0.9,10000,3000,31,2.91099999999999
1.5,0.1,20,0.01,0.9,30000,100,52,8.18100000000001
1.5,0.1,20,0.01,0.9,30000,500,45,5.38
1.5,0.1,20,0.01,0.9,30000,1500,40,4.995
1.5,0.1,20,0.01,0.9,30000,3000,37,4.843
1.5,0.1,20,0.05,0.8,10000,100,34,4.8
1.5,0.1,20,0.05,0.8,10000,500,27,2.753
1.5,0.1,20,0.05,0.8,10000,1500,22,2.35899999999999
1.5,0.1,20,0.05,0.8,10000,3000,18,2.17100000000001
1.5,0.1,20,0.05,0.8,30000,100,38,5.10399999999999
1.5,0.1,20,0.05,0.8,30000,500,32,2.94900000000001
1.5,0.1,20,0.05,0.8,30000,1500,27,2.75700000000001
1.5,0.1,20,0.05,0.8,30000,3000,24,2.48599999999999
1.5,0.1,20,0.05,0.9,10000,100,40,5.14500000000001
1.5,0.1,20,0.05,0.9,10000,500,33,2.98
1.5,0.1,20,0.05,0.9,10000,1500,27,2.73699999999999
1.5,0.1,20,0.05,0.9,10000,3000,23,2.39400000000001
1.5,0.1,20,0.05,0.9,30000,100,45,5.59
1.5,0.1,20,0.05,0.9,30000,500,38,4.941
1.5,0.1,20,0.05,0.9,30000,1500,33,3.02
1.5,0.1,20,0.05,0.9,30000,3000,29,2.80200000000001
1.5,0.1,20,0.1,0.8,10000,100,31,3.00099999999998
1.5,0.1,20,0.1,0.8,10000,500,24,2.46000000000001
1.5,0.1,20,0.1,0.8,10000,1500,19,2.18599999999999
1.5,0.1,20,0.1,0.8,10000,3000,15,0.956999999999994
1.5,0.1,20,0.1,0.8,30000,100,35,5.07
1.5,0.1,20,0.1,0.8,30000,500,29,2.691
1.5,0.1,20,0.1,0.8,30000,1500,24,2.353
1.5,0.1,20,0.1,0.8,30000,3000,21,2.17
1.5,0.1,20,0.1,0.9,10000,100,37,4.766
1.5,0.1,20,0.1,0.9,10000,500,29,2.661
1.5,0.1,20,0.1,0.9,10000,1500,24,2.356
1.5,0.1,20,0.1,0.9,10000,3000,20,2.204
1.5,0.1,20,0.1,0.9,30000,100,42,5.424
1.5,0.1,20,0.1,0.9,30000,500,34,4.647
1.5,0.1,20,0.1,0.9,30000,1500,29,2.717
1.5,0.1,20,0.1,0.9,30000,3000,26,2.659
1.5,0.1,40,0.01,0.8,10000,100,34,15.826
1.5,0.1,40,0.01,0.8,10000,500,29,8.78
1.5,0.1,40,0.01,0.8,10000,1500,25,7.67500000000001
1.5,0.1,40,0.01,0.8,10000,3000,22,7.38
1.5,0.1,40,0.01,0.8,30000,100,38,16.038
1.5,0.1,40,0.01,0.8,30000,500,33,9.18100000000001
1.5,0.1,40,0.01,0.8,30000,1500,29,8.55999999999999
1.5,0.1,40,0.01,0.8,30000,3000,26,8.422
1.5,0.1,40,0.01,0.9,10000,100,40,16.064
1.5,0.1,40,0.01,0.9,10000,500,34,14.884
